Date,Country,State/Province,Confirmed,Deaths,Recovered,Active,Tests Conducted,Year,Month,PositivityRate,CFR
2020-07-29,Italy,Lombardy,942,17,62,863,7157,2020,2020-07,0.13161939360067068,0.018046709129511677
2020-07-29,Italy,Lazio,3807,141,1667,1999,5879,2020,2020-07,0.6475591086919544,0.037037037037037035
2020-07-29,Italy,Veneto,3966,7,1669,2290,8795,2020,2020-07,0.4509380329732803,0.0017650025214321734
2020-07-29,South Africa,Gauteng,152,4,141,7,2815,2020,2020-07,0.05399644760213144,0.02631578947368421
2020-07-29,South Africa,KwaZulu-Natal,2017,97,1136,784,5074,2020,2020-07,0.39751675206937326,0.0480912245909767
2020-07-29,South Africa,Western Cape,2495,72,1666,757,10801,2020,2020-07,0.23099712989538007,0.028857715430861724
2020-07-30,India,Maharashtra,687,32,208,447,4019,2020,2020-07,0.17093804428962428,0.046579330422125184
2020-07-30,India,Kerala,3058,138,688,2232,8074,2020,2020-07,0.3787465940054496,0.04512753433616743
2020-07-30,India,Delhi,4403,108,3700,595,6087,2020,2020-07,0.723344833251191,0.024528730411083353
2020-07-30,USA,New York,8,0,4,4,3750,2020,2020-07,0.0021333333333333334,0.0
2020-07-30,USA,California,4,0,3,1,5481,2020,2020-07,0.0007297938332421091,0.0
2020-07-30,USA,Texas,4897,64,3114,1719,11654,2020,2020-07,0.4201990732795607,0.01306922605676945
2020-07-30,Brazil,São Paulo,1742,74,1045,623,7351,2020,2020-07,0.23697456128417901,0.04247990815154994
2020-07-30,Brazil,Rio de Janeiro,372,5,273,94,2517,2020,2020-07,0.14779499404052443,0.013440860215053764
2020-07-30,Brazil,Bahia,2462,11,1619,832,5476,2020,2020-07,0.4495982468955442,0.004467912266450041
2020-07-30,Italy,Lombardy,1144,46,572,526,9221,2020,2020-07,0.12406463507211798,0.04020979020979021
2020-07-30,Italy,Lazio,1727,78,1033,616,7942,2020,2020-07,0.21745152354570638,0.0451650260567458
2020-07-30,Italy,Veneto,2806,66,1854,886,8279,2020,2020-07,0.33892982244232395,0.023521026372059873
2020-07-30,South Africa,Gauteng,2014,84,658,1272,8611,2020,2020-07,0.2338868888630821,0.041708043694141016
2020-07-30,South Africa,KwaZulu-Natal,1725,58,1227,440,8106,2020,2020-07,0.21280532938564026,0.0336231884057971
2020-07-30,South Africa,Western Cape,130,5,17,108,1163,2020,2020-07,0.1117798796216681,0.038461538461538464
2020-07-31,India,Maharashtra,4987,121,35,4831,6143,2020,2020-07,0.8118183298062835,0.024263084018447966
2020-07-31,India,Kerala,1421,52,1138,231,10432,2020,2020-07,0.13621549079754602,0.036593947923997186
2020-07-31,India,Delhi,3217,137,332,2748,5487,2020,2020-07,0.5862948788044469,0.042586260491140816
2020-07-31,USA,New York,4412,7,3646,759,7434,2020,2020-07,0.5934893731503901,0.001586582048957389
2020-07-31,USA,California,2891,96,2462,333,9755,2020,2020-07,0.2963608405945669,0.033206502940159116
2020-07-31,USA,Texas,3168,45,2855,268,4306,2020,2020-07,0.7357176033441709,0.014204545454545454
2020-07-31,Brazil,São Paulo,1022,29,379,614,5183,2020,2020-07,0.19718309859154928,0.02837573385518591
2020-07-31,Brazil,Rio de Janeiro,3641,2,907,2732,4965,2020,2020-07,0.7333333333333333,0.0005492996429552321
2020-07-31,Brazil,Bahia,2303,87,1465,751,6440,2020,2020-07,0.3576086956521739,0.0377768128528007
2020-07-31,Italy,Lombardy,737,19,226,492,5575,2020,2020-07,0.13219730941704036,0.025780189959294438
2020-07-31,Italy,Lazio,4045,92,150,3803,9644,2020,2020-07,0.41943177104935714,0.022744128553770088
2020-07-31,Italy,Veneto,4037,180,2895,962,8462,2020,2020-07,0.47707397778303,0.044587565023532325
2020-07-31,South Africa,Gauteng,58,0,52,6,7547,2020,2020-07,0.007685172916390618,0.0
2020-07-31,South Africa,KwaZulu-Natal,908,17,582,309,10105,2020,2020-07,0.08985650667986146,0.018722466960352423
2020-07-31,South Africa,Western Cape,4046,43,2260,1743,8220,2020,2020-07,0.4922141119221411,0.010627780523974296
2020-08-01,India,Maharashtra,4634,172,1437,3025,6704,2020,2020-08,0.6912291169451074,0.03711696158826068
2020-08-01,India,Kerala,4818,32,532,4254,7905,2020,2020-08,0.6094876660341556,0.006641760066417601
2020-08-01,India,Delhi,2126,72,933,1121,11696,2020,2020-08,0.18177154582763339,0.03386641580432737
2020-08-01,USA,New York,2247,24,94,2129,11978,2020,2020-08,0.1875939221906829,0.010680907877169559
2020-08-01,USA,California,2071,87,1147,837,10508,2020,2020-08,0.19708793300342597,0.042008691453404155
2020-08-01,USA,Texas,16,0,1,15,6308,2020,2020-08,0.0025364616360177552,0.0
2020-08-01,Brazil,São Paulo,3543,104,1122,2317,6537,2020,2020-08,0.5419917393299679,0.02935365509455264
2020-08-01,Brazil,Rio de Janeiro,4245,119,4059,67,11167,2020,2020-08,0.3801379063311543,0.028032979976442874
2020-08-01,Brazil,Bahia,4237,194,178,3865,8915,2020,2020-08,0.475266404935502,0.045787113523719614
2020-08-01,Italy,Lombardy,384,8,215,161,10107,2020,2020-08,0.03799346987236569,0.020833333333333332
2020-08-01,Italy,Lazio,3677,80,21,3576,11097,2020,2020-08,0.33135081553573037,0.021756867011150396
2020-08-01,Italy,Veneto,1594,42,167,1385,3009,2020,2020-08,0.5297441010302426,0.026348808030112924
2020-08-01,South Africa,Gauteng,1848,88,867,893,4067,2020,2020-08,0.45438898450946646,0.047619047619047616
2020-08-01,South Africa,KwaZulu-Natal,2047,25,336,1686,8441,2020,2020-08,0.24250681198910082,0.012212994626282364
2020-08-01,South Africa,Western Cape,2546,16,396,2134,4002,2020,2020-08,0.6361819090454772,0.006284367635506678
2020-08-02,India,Maharashtra,3931,110,3309,512,5324,2020,2020-08,0.7383546205860255,0.027982701602645637
2020-08-02,India,Kerala,4854,204,2738,1912,9956,2020,2020-08,0.4875451988750502,0.042027194066749075
2020-08-02,India,Delhi,2024,13,969,1042,6929,2020,2020-08,0.29210564294992064,0.006422924901185771
2020-08-02,USA,New York,2791,13,1366,1412,12305,2020,2020-08,0.22681836651767573,0.004657828735220351
2020-08-02,USA,California,1939,9,1588,342,10123,2020,2020-08,0.19154400869307517,0.0046415678184631255
2020-08-02,USA,Texas,783,28,592,163,3828,2020,2020-08,0.20454545454545456,0.035759897828863345
2020-08-02,Brazil,São Paulo,700,3,34,663,7883,2020,2020-08,0.08879868070531524,0.004285714285714286
2020-08-02,Brazil,Rio de Janeiro,2566,16,522,2028,4581,2020,2020-08,0.5601397074874481,0.006235385814497272
2020-08-02,Brazil,Bahia,3620,14,1234,2372,11695,2020,2020-08,0.3095339888841385,0.0038674033149171273
2020-08-02,Italy,Lombardy,538,3,57,478,2393,2020,2020-08,0.2248223986627664,0.0055762081784386614
2020-08-02,Italy,Lazio,2415,108,1562,745,9996,2020,2020-08,0.2415966386554622,0.04472049689440994
2020-08-02,Italy,Veneto,785,39,420,326,5604,2020,2020-08,0.1400785153461813,0.049681528662420385
2020-08-02,South Africa,Gauteng,4911,201,86,4624,13339,2020,2020-08,0.36816852837544045,0.04092852779474649
2020-08-02,South Africa,KwaZulu-Natal,3145,118,1753,1274,5804,2020,2020-08,0.541867677463818,0.03751987281399046
2020-08-02,South Africa,Western Cape,2782,6,1859,917,12256,2020,2020-08,0.22699086161879894,0.002156721782890007
2020-08-03,India,Maharashtra,2688,49,442,2197,5370,2020,2020-08,0.5005586592178771,0.018229166666666668
2020-08-03,India,Kerala,100,4,91,5,2206,2020,2020-08,0.04533091568449683,0.04
2020-08-03,India,Delhi,4856,202,1586,3068,7920,2020,2020-08,0.6131313131313131,0.04159802306425041
2020-08-03,USA,New York,4168,65,2911,1192,12065,2020,2020-08,0.345462080397845,0.015595009596928982
2020-08-03,USA,California,3943,185,2543,1215,12227,2020,2020-08,0.3224830293612497,0.04691858990616282
2020-08-03,USA,Texas,1523,31,281,1211,3245,2020,2020-08,0.46933744221879814,0.020354563361785948
2020-08-03,Brazil,São Paulo,495,4,159,332,8635,2020,2020-08,0.05732484076433121,0.00808080808080808
2020-08-03,Brazil,Rio de Janeiro,4203,166,3089,948,11064,2020,2020-08,0.37988069414316705,0.03949559838210802
2020-08-03,Brazil,Bahia,2549,37,603,1909,11241,2020,2020-08,0.22675918512587848,0.014515496273048253
2020-08-03,Italy,Lombardy,2528,77,1404,1047,8296,2020,2020-08,0.304725168756027,0.03045886075949367
2020-08-03,Italy,Lazio,3021,2,2120,899,6390,2020,2020-08,0.4727699530516432,0.0006620324395895399
2020-08-03,Italy,Veneto,469,7,259,203,2363,2020,2020-08,0.1984765129073212,0.014925373134328358
2020-08-03,South Africa,Gauteng,3457,88,800,2569,7739,2020,2020-08,0.4466985398630314,0.025455597338733007
2020-08-03,South Africa,KwaZulu-Natal,1648,8,699,941,5750,2020,2020-08,0.2866086956521739,0.0048543689320388345
2020-08-03,South Africa,Western Cape,3897,177,2833,887,12554,2020,2020-08,0.3104189899633583,0.04541955350269438
2020-08-04,India,Maharashtra,4913,177,2712,2024,11412,2020,2020-08,0.4305117420259376,0.036026867494402606
2020-08-04,India,Kerala,2454,53,1346,1055,6112,2020,2020-08,0.4015052356020942,0.021597392013039934
2020-08-04,India,Delhi,858,29,808,21,2549,2020,2020-08,0.33660258925068653,0.0337995337995338
2020-08-04,USA,New York,4062,56,3768,238,5122,2020,2020-08,0.7930495900039047,0.013786312161496799
2020-08-04,USA,California,1827,88,471,1268,10470,2020,2020-08,0.17449856733524355,0.0481663929939792
2020-08-04,USA,Texas,1746,30,984,732,8177,2020,2020-08,0.21352574293750765,0.01718213058419244
2020-08-04,Brazil,São Paulo,3079,52,1639,1388,7097,2020,2020-08,0.4338452867408764,0.016888600194868465
2020-08-04,Brazil,Rio de Janeiro,55,1,0,54,2263,2020,2020-08,0.024304021210782147,0.01818181818181818
2020-08-04,Brazil,Bahia,2931,7,2272,652,5818,2020,2020-08,0.5037813681677552,0.002388263391334016
2020-08-04,Italy,Lombardy,1166,18,901,247,5351,2020,2020-08,0.2179031956643618,0.015437392795883362
2020-08-04,Italy,Lazio,4797,233,2948,1616,6516,2020,2020-08,0.7361878453038674,0.04857202418178028
2020-08-04,Italy,Veneto,243,3,50,190,5897,2020,2020-08,0.041207393589961,0.012345679012345678
2020-08-04,South Africa,Gauteng,1426,28,536,862,5281,2020,2020-08,0.27002461654989585,0.019635343618513323
2020-08-04,South Africa,KwaZulu-Natal,2783,62,731,1990,6994,2020,2020-08,0.3979124964255076,0.022278117139777218
2020-08-04,South Africa,Western Cape,176,2,67,107,2833,2020,2020-08,0.06212495587716202,0.011363636363636364
2020-08-05,India,Maharashtra,171,2,97,72,2989,2020,2020-08,0.057209769153563066,0.011695906432748537
2020-08-05,India,Kerala,2772,53,1249,1470,11246,2020,2020-08,0.24648764004979548,0.01911976911976912
2020-08-05,India,Delhi,1967,47,1657,263,9067,2020,2020-08,0.2169405536561156,0.02389425521098119
2020-08-05,USA,New York,1403,67,1276,60,9509,2020,2020-08,0.1475444315911242,0.04775481111903065
2020-08-05,USA,California,535,3,147,385,3677,2020,2020-08,0.14549904813706827,0.005607476635514018
2020-08-05,USA,Texas,1553,24,1090,439,8749,2020,2020-08,0.17750600068579267,0.015453960077269801
2020-08-05,Brazil,São Paulo,3065,81,2455,529,11102,2020,2020-08,0.27607638263375966,0.026427406199021206
2020-08-05,Brazil,Rio de Janeiro,2003,5,1562,436,6101,2020,2020-08,0.32830683494509094,0.0024962556165751375
2020-08-05,Brazil,Bahia,4386,75,1217,3094,10754,2020,2020-08,0.40784824251441326,0.01709986320109439
2020-08-05,Italy,Lombardy,2024,6,1289,729,7612,2020,2020-08,0.2658959537572254,0.0029644268774703555
2020-08-05,Italy,Lazio,1035,32,991,12,10046,2020,2020-08,0.10302608003185347,0.030917874396135265
2020-08-05,Italy,Veneto,1714,10,1606,98,10425,2020,2020-08,0.16441247002398082,0.005834305717619603
2020-08-05,South Africa,Gauteng,531,5,520,6,7889,2020,2020-08,0.06730891114209658,0.009416195856873822
2020-08-05,South Africa,KwaZulu-Natal,4171,95,2042,2034,13672,2020,2020-08,0.3050760678759509,0.022776312634859745
2020-08-05,South Africa,Western Cape,3803,45,1318,2440,10928,2020,2020-08,0.34800512445095166,0.011832763607678149
2020-08-06,India,Maharashtra,4304,177,3959,168,13410,2020,2020-08,0.3209545115585384,0.04112453531598513
2020-08-06,India,Kerala,3881,68,2380,1433,11450,2020,2020-08,0.3389519650655022,0.017521257407884565
2020-08-06,India,Delhi,4783,166,299,4318,9177,2020,2020-08,0.5211942900730087,0.03470625130671127
2020-08-06,USA,New York,1798,25,925,848,6638,2020,2020-08,0.27086471828864117,0.013904338153503892
2020-08-06,USA,California,3243,55,1253,1935,11206,2020,2020-08,0.2893985364983045,0.016959605303731112
2020-08-06,USA,Texas,3089,146,643,2300,10218,2020,2020-08,0.3023096496378939,0.04726448688896083
2020-08-06,Brazil,São Paulo,2085,70,173,1842,5285,2020,2020-08,0.3945127719962157,0.03357314148681055
2020-08-06,Brazil,Rio de Janeiro,688,18,455,215,10188,2020,2020-08,0.06753042795445623,0.02616279069767442
2020-08-06,Brazil,Bahia,2880,58,2391,431,4554,2020,2020-08,0.6324110671936759,0.02013888888888889
2020-08-06,Italy,Lombardy,3811,131,2544,1136,10322,2020,2020-08,0.36921139314086415,0.034374180005247966
2020-08-06,Italy,Lazio,3490,115,1915,1460,11576,2020,2020-08,0.3014858327574292,0.0329512893982808
2020-08-06,Italy,Veneto,3350,94,2037,1219,9544,2020,2020-08,0.3510058675607712,0.028059701492537312
2020-08-06,South Africa,Gauteng,2236,48,101,2087,6178,2020,2020-08,0.3619294269990288,0.02146690518783542
2020-08-06,South Africa,KwaZulu-Natal,3618,59,1087,2472,5861,2020,2020-08,0.6173008019109367,0.01630735212824765
2020-08-06,South Africa,Western Cape,2941,21,1206,1714,12161,2020,2020-08,0.24183866458350464,0.007140428425705543
2020-08-07,India,Maharashtra,4200,139,2636,1425,6480,2020,2020-08,0.6481481481481481,0.033095238095238094
2020-08-07,India,Kerala,2264,29,403,1832,5206,2020,2020-08,0.434882827506723,0.012809187279151944
2020-08-07,India,Delhi,584,11,39,534,10530,2020,2020-08,0.05546058879392213,0.018835616438356163
2020-08-07,USA,New York,1640,42,402,1196,8034,2020,2020-08,0.20413243714214588,0.025609756097560974
2020-08-07,USA,California,2048,38,1526,484,7544,2020,2020-08,0.271474019088017,0.0185546875
2020-08-07,USA,Texas,1561,77,282,1202,11459,2020,2020-08,0.13622480146609653,0.04932735426008968
2020-08-07,Brazil,São Paulo,2139,1,1226,912,7756,2020,2020-08,0.2757864878803507,0.0004675081813931744
2020-08-07,Brazil,Rio de Janeiro,2839,103,1661,1075,4033,2020,2020-08,0.7039424745846764,0.03628038041563931
2020-08-07,Brazil,Bahia,3866,167,2099,1600,7311,2020,2020-08,0.5287922308849679,0.043197102948784274
2020-08-07,Italy,Lombardy,3256,58,929,2269,7694,2020,2020-08,0.4231868988822459,0.017813267813267815
2020-08-07,Italy,Lazio,3886,59,2112,1715,12565,2020,2020-08,0.3092717867091126,0.015182707153885743
2020-08-07,Italy,Veneto,3779,87,3243,449,6185,2020,2020-08,0.6109943411479386,0.023021963482402753
2020-08-07,South Africa,Gauteng,2564,48,1756,760,10407,2020,2020-08,0.24637263380417027,0.0187207488299532
2020-08-07,South Africa,KwaZulu-Natal,1716,56,921,739,3209,2020,2020-08,0.534746026799626,0.03263403263403263
2020-08-07,South Africa,Western Cape,3069,35,2365,669,6171,2020,2020-08,0.49732620320855614,0.011404366243075921
2020-08-08,India,Maharashtra,2503,120,39,2344,11691,2020,2020-08,0.21409631340347277,0.04794246903715541
2020-08-08,India,Kerala,2905,86,923,1896,10772,2020,2020-08,0.26968065354623094,0.029604130808950087
2020-08-08,India,Delhi,3487,103,3124,260,13295,2020,2020-08,0.26227905227529147,0.02953828505878979
2020-08-08,USA,New York,2454,41,2404,9,3834,2020,2020-08,0.6400625978090767,0.016707416462917686
2020-08-08,USA,California,4649,201,263,4185,7928,2020,2020-08,0.5864026236125126,0.04323510432351043
2020-08-08,USA,Texas,1259,62,676,521,8663,2020,2020-08,0.14533071684174073,0.04924543288324067
2020-08-08,Brazil,São Paulo,3123,52,1600,1471,5166,2020,2020-08,0.6045296167247387,0.01665065642010887
2020-08-08,Brazil,Rio de Janeiro,4378,98,1542,2738,13156,2020,2020-08,0.33277591973244147,0.022384650525354044
2020-08-08,Brazil,Bahia,889,21,583,285,9286,2020,2020-08,0.09573551583028214,0.023622047244094488
2020-08-08,Italy,Lombardy,2495,11,702,1782,5204,2020,2020-08,0.47943889315910837,0.004408817635270541
2020-08-08,Italy,Lazio,4529,45,262,4222,13534,2020,2020-08,0.33463868774937194,0.009935968204901745
2020-08-08,Italy,Veneto,219,2,50,167,2357,2020,2020-08,0.09291472210436996,0.0091324200913242
2020-08-08,South Africa,Gauteng,3161,72,843,2246,7979,2020,2020-08,0.3961649329489911,0.022777602024675735
2020-08-08,South Africa,KwaZulu-Natal,2384,84,2147,153,4530,2020,2020-08,0.5262693156732892,0.03523489932885906
2020-08-08,South Africa,Western Cape,3724,14,1509,2201,13219,2020,2020-08,0.2817157122323928,0.0037593984962406013
2020-08-09,India,Maharashtra,90,1,41,48,7821,2020,2020-08,0.011507479861910242,0.011111111111111112
2020-08-09,India,Kerala,3203,40,453,2710,6318,2020,2020-08,0.5069642291864515,0.012488292226038089
2020-08-09,India,Delhi,4394,107,3917,370,6520,2020,2020-08,0.6739263803680982,0.0243513882567137
2020-08-09,USA,New York,3186,52,532,2602,7555,2020,2020-08,0.42170747849106555,0.016321406151914627
2020-08-09,USA,California,2537,55,1944,538,6138,2020,2020-08,0.413326816552623,0.0216791486007095
2020-08-09,USA,Texas,4945,147,2542,2256,9270,2020,2020-08,0.5334412081984897,0.029726996966632963
2020-08-09,Brazil,São Paulo,4116,183,2805,1128,12635,2020,2020-08,0.3257617728531856,0.04446064139941691
2020-08-09,Brazil,Rio de Janeiro,2256,25,30,2201,5593,2020,2020-08,0.40336134453781514,0.011081560283687944
2020-08-09,Brazil,Bahia,3651,16,3377,258,11192,2020,2020-08,0.32621515368120085,0.004382360996987127
2020-08-09,Italy,Lombardy,4954,206,2022,2726,14569,2020,2020-08,0.3400370650010296,0.04158255954784013
2020-08-09,Italy,Lazio,2694,125,1884,685,11274,2020,2020-08,0.23895689196381054,0.046399406087602076
2020-08-09,Italy,Veneto,4719,10,746,3963,10436,2020,2020-08,0.45218474511307016,0.0021190930281839372
2020-08-09,South Africa,Gauteng,3738,88,2868,782,9611,2020,2020-08,0.3889293517844137,0.023542001070090957
2020-08-09,South Africa,KwaZulu-Natal,3203,156,717,2330,11003,2020,2020-08,0.2911024266109243,0.048704339681548546
2020-08-09,South Africa,Western Cape,2040,22,1843,175,10119,2020,2020-08,0.20160094871034687,0.010784313725490196
2020-08-10,India,Maharashtra,3750,98,2699,953,7755,2020,2020-08,0.4835589941972921,0.026133333333333335
2020-08-10,India,Kerala,4658,24,3223,1411,6373,2020,2020-08,0.7308959673623098,0.005152425933877201
2020-08-10,India,Delhi,1963,20,560,1383,11773,2020,2020-08,0.16673745009768112,0.010188487009679063
2020-08-10,USA,New York,2391,85,273,2033,6950,2020,2020-08,0.34402877697841727,0.03554997908824759
2020-08-10,USA,California,4042,105,3120,817,7028,2020,2020-08,0.5751280591918042,0.025977238990598714
2020-08-10,USA,Texas,3020,19,430,2571,12284,2020,2020-08,0.24584825789645068,0.006291390728476821
2020-08-10,Brazil,São Paulo,2670,104,1847,719,6370,2020,2020-08,0.41915227629513346,0.03895131086142322
2020-08-10,Brazil,Rio de Janeiro,2070,26,1036,1008,3801,2020,2020-08,0.5445935280189423,0.012560386473429951
2020-08-10,Brazil,Bahia,3786,6,299,3481,12353,2020,2020-08,0.30648425483688174,0.001584786053882726
2020-08-10,Italy,Lombardy,3122,87,1635,1400,7307,2020,2020-08,0.427261530039688,0.02786675208199872
2020-08-10,Italy,Lazio,3249,9,43,3197,8354,2020,2020-08,0.38891548958582717,0.002770083102493075
2020-08-10,Italy,Veneto,939,45,139,755,7298,2020,2020-08,0.12866538777747327,0.04792332268370607
2020-08-10,South Africa,Gauteng,3803,124,1889,1790,5920,2020,2020-08,0.6423986486486486,0.03260583749671312
2020-08-10,South Africa,KwaZulu-Natal,676,15,448,213,3973,2020,2020-08,0.17014850239114018,0.022189349112426034
2020-08-10,South Africa,Western Cape,3856,71,3447,338,7499,2020,2020-08,0.5142018935858115,0.01841286307053942
2020-08-11,India,Maharashtra,1397,2,1243,152,4043,2020,2020-08,0.3455354934454613,0.0014316392269148174
2020-08-11,India,Kerala,1451,37,254,1160,11210,2020,2020-08,0.12943800178412132,0.025499655410062026
2020-08-11,India,Delhi,3201,43,317,2841,4384,2020,2020-08,0.730155109489051,0.013433302093095907
2020-08-11,USA,New York,2238,19,1804,415,9104,2020,2020-08,0.24582601054481545,0.008489722966934763
2020-08-11,USA,California,1457,27,70,1360,11178,2020,2020-08,0.1303453211665772,0.018531228551818806
2020-08-11,USA,Texas,1770,56,1426,288,3552,2020,2020-08,0.4983108108108108,0.031638418079096044
2020-08-11,Brazil,São Paulo,4283,164,842,3277,11682,2020,2020-08,0.36663242595445983,0.03829091758113472
2020-08-11,Brazil,Rio de Janeiro,2525,56,214,2255,3601,2020,2020-08,0.7011941127464593,0.022178217821782177
2020-08-11,Brazil,Bahia,398,12,103,283,5489,2020,2020-08,0.07250865367097832,0.03015075376884422
2020-08-11,Italy,Lombardy,3069,61,819,2189,5566,2020,2020-08,0.5513833992094862,0.019876181166503748
2020-08-11,Italy,Lazio,131,3,7,121,1369,2020,2020-08,0.09569028487947406,0.022900763358778626
2020-08-11,Italy,Veneto,2761,49,258,2454,7374,2020,2020-08,0.3744236506644969,0.01774719304599783
2020-08-11,South Africa,Gauteng,791,10,741,40,4527,2020,2020-08,0.17472940136956042,0.012642225031605562
2020-08-11,South Africa,KwaZulu-Natal,360,13,262,85,3124,2020,2020-08,0.11523687580025609,0.03611111111111111
2020-08-11,South Africa,Western Cape,2679,82,2302,295,6784,2020,2020-08,0.3948997641509434,0.03060843598357596
2020-08-12,India,Maharashtra,1696,69,809,818,9706,2020,2020-08,0.17473727591180713,0.04068396226415094
2020-08-12,India,Kerala,989,14,218,757,3723,2020,2020-08,0.2656459844211657,0.014155712841253791
2020-08-12,India,Delhi,2921,82,711,2128,4166,2020,2020-08,0.7011521843494959,0.028072577884286205
2020-08-12,USA,New York,3294,80,49,3165,10670,2020,2020-08,0.30871602624179945,0.024286581663630843
2020-08-12,USA,California,1742,58,450,1234,3823,2020,2020-08,0.45566309181271253,0.03329506314580941
2020-08-12,USA,Texas,2281,83,1511,687,4000,2020,2020-08,0.57025,0.03638754932047348
2020-08-12,Brazil,São Paulo,551,6,420,125,6491,2020,2020-08,0.08488676629178864,0.010889292196007259
2020-08-12,Brazil,Rio de Janeiro,4905,127,834,3944,14689,2020,2020-08,0.33392334399891077,0.025891946992864425
2020-08-12,Brazil,Bahia,4662,43,2063,2556,7214,2020,2020-08,0.6462434155808151,0.009223509223509223
2020-08-12,Italy,Lombardy,4914,83,3183,1648,8091,2020,2020-08,0.60734149054505,0.01689051689051689
2020-08-12,Italy,Lazio,2720,44,2602,74,8929,2020,2020-08,0.30462537798185685,0.016176470588235296
2020-08-12,Italy,Veneto,3949,17,1372,2560,5238,2020,2020-08,0.753913707521955,0.004304887313243859
2020-08-12,South Africa,Gauteng,4985,233,3677,1075,12249,2020,2020-08,0.4069719977140991,0.04674022066198596
2020-08-12,South Africa,KwaZulu-Natal,4186,163,3038,985,8994,2020,2020-08,0.4654213920391372,0.0389393215480172
2020-08-12,South Africa,Western Cape,4124,150,2886,1088,5341,2020,2020-08,0.7721400486800225,0.036372453928225024
2020-08-13,India,Maharashtra,1905,2,1262,641,4937,2020,2020-08,0.3858618594288029,0.0010498687664041995
2020-08-13,India,Kerala,2530,30,1755,745,7520,2020,2020-08,0.33643617021276595,0.011857707509881422
2020-08-13,India,Delhi,650,3,140,507,7786,2020,2020-08,0.08348317492936039,0.004615384615384616
2020-08-13,USA,New York,4085,75,827,3183,7569,2020,2020-08,0.5397014136609856,0.01835985312117503
2020-08-13,USA,California,3078,52,2629,397,4699,2020,2020-08,0.6550329857416471,0.016894087069525665
2020-08-13,USA,Texas,1950,92,1224,634,10220,2020,2020-08,0.1908023483365949,0.04717948717948718
2020-08-13,Brazil,São Paulo,2692,34,1139,1519,8894,2020,2020-08,0.30267596132223973,0.01263001485884101
2020-08-13,Brazil,Rio de Janeiro,324,16,212,96,6050,2020,2020-08,0.053553719008264465,0.04938271604938271
2020-08-13,Brazil,Bahia,194,3,187,4,6621,2020,2020-08,0.029300709862558526,0.015463917525773196
2020-08-13,Italy,Lombardy,2807,62,843,1902,12643,2020,2020-08,0.22202009016847268,0.0220876380477378
2020-08-13,Italy,Lazio,442,21,127,294,5086,2020,2020-08,0.086905230043256,0.04751131221719457
2020-08-13,Italy,Veneto,4981,223,3125,1633,14524,2020,2020-08,0.34294960066097496,0.04477012648062638
2020-08-13,South Africa,Gauteng,2634,46,1811,777,3733,2020,2020-08,0.7055987141709081,0.017463933181473046
2020-08-13,South Africa,KwaZulu-Natal,529,15,71,443,4682,2020,2020-08,0.11298590346005981,0.02835538752362949
2020-08-13,South Africa,Western Cape,426,20,72,334,4771,2020,2020-08,0.08928945713686857,0.046948356807511735
2020-08-14,India,Maharashtra,1028,5,355,668,11020,2020,2020-08,0.09328493647912886,0.0048638132295719845
2020-08-14,India,Kerala,1674,30,1039,605,3954,2020,2020-08,0.4233687405159332,0.017921146953405017
2020-08-14,India,Delhi,3491,119,1275,2097,7180,2020,2020-08,0.4862116991643454,0.0340876539673446
2020-08-14,USA,New York,1618,31,868,719,5508,2020,2020-08,0.2937545388525781,0.019159456118665017
2020-08-14,USA,California,4963,63,2483,2417,10638,2020,2020-08,0.4665350629817635,0.012693935119887164
2020-08-14,USA,Texas,4722,114,1649,2959,10176,2020,2020-08,0.46403301886792453,0.0241423125794155
2020-08-14,Brazil,São Paulo,3941,20,3895,26,10832,2020,2020-08,0.36382939438700146,0.005074854097944684
2020-08-14,Brazil,Rio de Janeiro,3262,96,687,2479,11974,2020,2020-08,0.272423584432938,0.029429797670141016
2020-08-14,Brazil,Bahia,3615,108,2069,1438,11716,2020,2020-08,0.30855240696483444,0.02987551867219917
2020-08-14,Italy,Lombardy,1276,61,40,1175,8525,2020,2020-08,0.14967741935483872,0.04780564263322884
2020-08-14,Italy,Lazio,3501,21,3108,372,9419,2020,2020-08,0.37169550907739674,0.005998286203941731
2020-08-14,Italy,Veneto,4875,137,1251,3487,8753,2020,2020-08,0.5569519022049583,0.028102564102564103
2020-08-14,South Africa,Gauteng,2107,48,1899,160,8118,2020,2020-08,0.2595466863759547,0.022781205505457997
2020-08-14,South Africa,KwaZulu-Natal,3715,72,1536,2107,12593,2020,2020-08,0.295005161597713,0.019380888290713324
2020-08-14,South Africa,Western Cape,589,10,139,440,9277,2020,2020-08,0.06349035248463943,0.01697792869269949
2020-08-15,India,Maharashtra,1603,19,388,1196,2671,2020,2020-08,0.6001497566454511,0.011852776044915784
2020-08-15,India,Kerala,105,4,93,8,7236,2020,2020-08,0.01451077943615257,0.0380952380952381
2020-08-15,India,Delhi,4025,103,3791,131,11837,2020,2020-08,0.34003548196333533,0.025590062111801242
2020-08-15,USA,New York,3232,95,1573,1564,12252,2020,2020-08,0.26379366634018936,0.029393564356435642
2020-08-15,USA,California,2521,82,2409,30,4688,2020,2020-08,0.5377559726962458,0.032526775089250295
2020-08-15,USA,Texas,3348,9,509,2830,10652,2020,2020-08,0.31430717236199773,0.002688172043010753
